cc_num,recency,frequency,monetary,avg_txn_amt,max_txn_amt,std_txn_amt,unique_merchants,unique_states,unique_categories,night_txn_count,weekend_txn_count,avg_distance_km,fraud_flag,fraud_txn_count,gender,state,customer_age,city_pop,job,night_txn_pct,weekend_txn_pct,cluster,segment_name
180042946491150,0,2029,118935.62,58.61785115820601,3133.18,126.62326177289629,637,1,14,308,659,79.98890657517362,1,8,M,FL,29,341043,"Engineer, land",0.1517989157220305,0.3247905372104485,1,Champions
180046165512893,0,1046,65509.08,62.62818355640536,1133.32,77.04625090747973,510,1,14,316,349,72.30945139096336,0,0,F,OR,50,9587,"Engineer, biomedical",0.3021032504780114,0.3336520076481835,0,Loyal
180046617132290,0,1024,68061.34,66.46615234375,1296.59,99.25617539526706,495,1,14,313,363,76.46430508232156,0,0,F,IL,76,3119,"Teacher, secondary school",0.3056640625,0.3544921875,0,Loyal
180046765320457,0,1014,68863.68,67.91289940828402,978.39,91.09845932120184,490,1,14,305,344,74.85736910231186,1,8,M,OH,55,192805,Building control surveyor,0.3007889546351084,0.3392504930966469,0,Loyal
180047222886866,4,496,30019.51,60.52320564516129,1415.55,123.0827840705253,336,1,14,71,162,76.13934053939606,1,9,F,IL,27,1213,English as a foreign language teacher,0.1431451612903226,0.3266129032258064,0,Loyal
180048185037117,0,3080,274019.88,88.96749350649351,2004.44,118.71683381530256,660,1,14,453,1119,75.57691249555347,1,14,F,NJ,44,71485,Leisure centre manager,0.147077922077922,0.3633116883116883,1,Champions
180049032966888,0,2093,192657.95,92.04870998566652,836.07,82.32522073334493,614,1,14,477,686,72.94866965577003,1,12,M,WI,32,795,Television/film/video producer,0.2279025322503583,0.3277591973244147,1,Champions
180056173248083,0,1029,59204.85,57.536297376093295,3922.79,146.42941809171413,513,1,14,153,319,75.05810233464567,1,8,M,MI,42,4474,Emergency planning/management officer,0.1486880466472303,0.3100097181729835,0,Loyal
180058696935600,0,481,39357.9,81.82515592515593,1288.29,140.57418915983257,337,1,14,44,207,73.94291382773802,1,9,M,NY,18,782,Chartered accountant,0.0914760914760914,0.4303534303534304,0,Loyal
180064817343047,0,1538,94584.21,61.49818595578674,1143.64,97.91949179445764,573,1,14,369,557,76.6336340569901,1,10,F,KY,51,344,Chartered public finance accountant,0.2399219765929779,0.3621586475942783,0,Loyal
180065479077096,0,1544,105370.03,68.24483808290155,1548.29,111.74759653815438,569,1,14,436,525,74.06783936842056,1,10,F,MD,54,11751,Clinical research associate,0.2823834196891192,0.3400259067357513,0,Loyal
180067151859700,0,1525,138291.22,90.68276721311476,2592.36,142.13296983455683,599,1,14,248,577,75.30749642663493,1,9,F,IL,26,128354,"Teacher, secondary school",0.1626229508196721,0.3783606557377049,1,Champions
180067784565096,0,2063,132074.09,64.02040232670868,1468.87,106.33261774038036,619,1,14,506,728,73.57198395332107,1,12,F,WI,76,2328,Applications developer,0.2452738730004847,0.35288414929714,1,Champions
180068353086472,1,510,47986.52,94.09121568627452,1720.93,160.72798754188952,353,1,14,76,179,78.90898197023326,1,10,F,CA,42,190249,"Therapist, horticultural",0.1490196078431372,0.3509803921568627,0,Loyal
180069253480336,0,1015,69336.1,68.31142857142858,1458.32,108.50820085000358,507,1,14,306,365,74.46674074105077,1,9,M,PA,49,4533,Public affairs consultant,0.3014778325123152,0.3596059113300492,0,Loyal
180072527505094,0,1517,98652.62,65.03139090309821,2508.17,112.20005862293588,576,1,14,433,552,77.85123163969217,1,8,M,NC,65,69793,Control and instrumentation engineer,0.2854317732366513,0.3638760711931443,0,Loyal
180081032825079,1,1039,64062.22,61.65757459095284,1618.02,102.3933773781941,502,1,14,271,359,79.01494925280376,1,5,F,MS,63,466,Trading standards officer,0.2608277189605389,0.3455245428296439,0,Loyal
180084576295055,0,1512,95228.85,62.982043650793656,1032.1,97.4986318856825,570,1,14,369,584,80.39247713376284,1,15,M,TX,48,911,Archaeologist,0.244047619047619,0.3862433862433862,0,Loyal
180084695172649,1,503,46920.5,93.28131212723656,1696.7,143.93234277078255,346,1,14,69,192,73.93189129041652,1,6,F,IL,33,3458,Building surveyor,0.1371769383697813,0.3817097415506958,0,Loyal
180094419304907,0,3026,272866.42,90.1739656311963,2415.54,136.84351884176257,661,1,14,420,1030,77.88730322539634,1,4,F,CA,46,54287,"Designer, exhibition/display",0.138797091870456,0.3403833443489755,1,Champions
180094608895855,0,518,38597.6,74.51274131274131,1293.23,138.85623587999498,348,1,14,151,174,74.80814118295557,1,12,F,OR,57,597,Forensic psychologist,0.2915057915057915,0.3359073359073359,0,Loyal
180097223252063,55,7,3203.73,457.6757142857143,975.85,288.2959752787138,7,1,2,4,7,66.73928903444046,1,7,F,IL,83,20133,Aeronautical engineer,0.5714285714285714,1.0,2,Suspicious
213102873001603,0,1526,100709.91,65.99600917431192,3907.4,149.83657103372616,570,1,14,408,516,73.83010059964435,1,14,F,OR,62,260,"Engineer, maintenance",0.2673656618610747,0.3381389252948886,1,Champions
213107169859697,1,514,48657.73,94.66484435797666,1543.07,148.0299188401051,346,1,14,76,186,73.95204509322105,0,0,F,UT,39,13983,Insurance broker,0.1478599221789883,0.3618677042801556,0,Loyal
213112402583773,0,3117,179368.37,57.54519409688803,8255.19,211.40219782912783,664,1,14,459,1079,77.1910192293963,0,0,F,SC,34,1523,Research scientist (physical sciences),0.1472569778633301,0.3461661854347129,1,Champions
213113028819344,0,1029,69663.75,67.70043731778425,2978.7,144.34604329150704,497,1,14,316,368,73.89964295399362,1,7,F,NY,59,6460,Building control surveyor,0.3070942662779397,0.3576287657920311,0,Loyal
213113338379864,0,513,37317.28,72.74323586744639,1045.92,109.31957291858794,347,1,14,146,177,76.68898181079051,1,8,M,MD,57,5451,Science writer,0.2846003898635477,0.3450292397660818,0,Loyal
213114122496591,0,1024,63491.1,62.00302734375,1514.61,88.36664758211931,505,1,14,248,378,75.20513922601306,1,7,M,MN,55,1087,Music tutor,0.2421875,0.369140625,0,Loyal
213120463918358,0,1038,63010.83,60.70407514450867,841.07,78.47017326752027,487,1,14,249,389,77.76732502420045,1,4,M,LA,61,1758,"Psychologist, forensic",0.2398843930635838,0.3747591522157996,0,Loyal
213124978348176,0,1503,91514.55,60.88792415169661,1539.51,100.79009767810672,580,1,14,396,512,74.55239674406745,1,6,M,NY,56,1766,Mechanical engineer,0.2634730538922156,0.3406520292747838,0,Loyal
213125815021702,0,1556,94313.47,60.61276992287918,1731.74,101.2404106332265,577,1,14,408,577,74.93477066936525,1,11,M,NY,87,397,Psychiatrist,0.2622107969151671,0.3708226221079691,0,Loyal
213126662687660,0,1530,98078.93,64.10387581699347,3573.53,173.5021648463059,592,1,14,231,498,81.86415376813918,1,7,M,TX,47,248858,Video editor,0.1509803921568627,0.3254901960784314,1,Champions
213136802746375,0,480,32916.13,68.57527083333333,1929.43,154.27201993759556,334,1,14,132,163,77.99140491156949,1,10,F,AZ,63,1179,"Civil engineer, contracting",0.275,0.3395833333333333,0,Loyal
213141712584544,0,3046,271661.15,89.18619500984899,2123.7,124.33876987484722,659,1,14,462,1049,78.61317741896204,1,3,F,MS,34,19685,Fine artist,0.1516743269862114,0.3443860801050558,1,Champions
213148039875802,0,1514,139917.05,92.4154887714663,8428.57,250.1840228265036,588,1,14,225,548,80.53019948191462,1,8,F,FL,40,79613,Environmental consultant,0.1486129458388375,0.3619550858652576,1,Champions
213153151785052,0,1544,72392.82,46.88654145077721,2609.97,100.54638942303524,596,1,14,157,640,72.10653670889629,0,0,F,WI,21,9594,Seismic interpreter,0.1016839378238342,0.4145077720207253,1,Champions
213154573301411,0,1054,108082.54,102.54510436432636,1051.66,109.11094456503092,502,1,14,253,349,78.95640176850175,1,14,M,IN,36,965,Horticultural therapist,0.2400379506641366,0.3311195445920303,0,Loyal
213155997615567,0,1023,104248.19,101.9043890518084,1203.86,113.2288132019948,517,1,14,248,347,74.21441314028836,1,13,M,PA,40,168,Race relations officer,0.2424242424242424,0.3391984359726295,0,Loyal
213156747557083,0,2603,167152.2,64.21521321552056,3923.46,179.84673697747132,668,1,14,373,844,78.2438488955524,0,0,M,CA,36,172817,Advertising account planner,0.1432961966961198,0.3242412600845178,1,Champions
213157767990030,0,2562,240020.21,93.68470335675254,2175.59,147.55357663199368,651,1,14,416,887,75.86210466911112,1,14,F,WY,34,27971,Music therapist,0.1623731459797033,0.3462138953942232,1,Champions
213161231269724,0,1540,100244.36,65.09374025974026,3257.14,134.56658018167371,576,1,14,451,536,77.82587926843786,0,0,F,AL,55,67082,Physiological scientist,0.2928571428571428,0.348051948051948,1,Champions
213161293389774,0,1471,96060.64,65.30295037389531,3759.9,134.3510214969568,574,1,14,424,522,73.70722618910455,0,0,F,NY,50,10256,"Teacher, primary school",0.2882392929979606,0.3548606390210741,1,Champions
213161869125933,0,1558,93147.76,59.78675224646983,1679.43,98.5878682460287,572,1,14,410,538,73.8253353300076,1,9,F,ME,48,190,Animal nutritionist,0.2631578947368421,0.3453145057766367,0,Loyal
213163860545705,1,1026,97906.83,95.42576023391813,1119.81,97.75826690141255,507,1,14,228,333,78.39205341563024,1,8,M,GA,32,741,Claims inspector/assessor,0.2222222222222222,0.3245614035087719,0,Loyal
213173753804333,0,1554,103644.68,66.69541827541828,1681.43,117.59726323460606,589,1,14,464,544,75.28182008159207,1,9,M,IN,59,5791,"Doctor, general practice",0.2985842985842986,0.35006435006435,0,Loyal
213174467670432,0,1528,97748.5,63.97153141361257,1140.6,105.20494528733856,573,1,14,358,543,76.05711315873464,1,15,M,MD,49,663,Podiatrist,0.2342931937172775,0.3553664921465969,0,Loyal
213175487106448,0,1548,96359.17,62.24752583979328,1489.64,103.76065563499864,572,1,14,376,536,77.38151236930783,1,8,F,TX,64,932,"Physicist, medical",0.2428940568475452,0.3462532299741602,0,Loyal
213178765398315,0,2002,119177.55,59.52924575424576,4652.27,173.75988412609738,640,1,14,306,690,74.37573725119212,1,7,M,WY,25,19408,"Lecturer, higher education",0.1528471528471528,0.3446553446553446,1,Champions
213178850083780,0,1551,147127.38,94.85969052224372,1061.19,91.243701907801,581,1,14,338,527,72.6822368216993,1,8,M,OR,42,1302,Dealer,0.2179239200515796,0.3397807865892972,0,Loyal
213180742685905,0,2036,120327.36,59.09988212180747,3369.62,102.58609087957151,606,1,14,487,709,75.13573978529675,0,0,F,CA,67,1139,"Therapist, occupational",0.2391944990176817,0.3482318271119843,1,Champions
213186334552049,0,1037,56309.85,54.30072324011572,1144.03,87.4821765650659,521,1,14,146,334,75.7158737379381,1,9,F,PA,46,528,Chief Marketing Officer,0.1407907425265188,0.322082931533269,0,Loyal
213186551511454,0,511,31547.9,61.737573385518594,916.56,95.3729513119057,341,1,14,139,177,75.57196118879143,1,6,M,ME,67,47,Chief Operating Officer,0.2720156555772994,0.3463796477495107,0,Loyal
213186880359195,0,535,56480.77,105.57153271028037,936.54,123.19557450572732,368,1,14,114,176,75.06519315086159,1,9,M,IL,45,631,Futures trader,0.2130841121495327,0.3289719626168224,0,Loyal
213191402330021,1,1571,73737.51,46.936670910248246,1658.03,100.69319650414424,601,1,14,174,643,73.057604258887,0,0,M,WI,14,817312,"Accountant, chartered public finance",0.1107574793125397,0.4092934436664545,0,Loyal
213193596103206,0,2073,196300.0,94.69368065605404,853.5,89.23083294943339,617,1,14,459,667,72.29942466104663,1,8,M,MI,24,95,Electrical engineer,0.2214182344428364,0.3217559093101785,1,Champions
213195754007681,0,1523,95744.47,62.86570584372948,1379.07,103.27788315236609,583,1,14,375,480,74.50125358708807,1,8,M,IA,49,568,Commercial horticulturist,0.2462245567957977,0.3151674326986211,0,Loyal
213198837352314,0,497,52621.13,105.87752515090544,1108.02,127.676041487316,342,1,14,98,173,75.17660028576616,1,9,M,KS,27,365,Equality and diversity officer,0.1971830985915492,0.3480885311871227,0,Loyal
213199865312311,0,1504,91220.28,60.65178191489362,1234.76,86.39044459688638,573,1,14,399,515,77.73082466217686,0,0,M,GA,74,74,Pensions consultant,0.2652925531914893,0.3424202127659574,0,Loyal
340103199302564,1,1044,69801.54,66.85971264367815,1113.65,105.31419445135336,502,1,14,284,361,77.24785839911756,1,7,F,NC,84,12486,Arboriculturist,0.2720306513409962,0.3457854406130268,0,Loyal
340187018810220,534,7,1496.1,213.72857142857143,332.35,140.16929495299266,6,1,2,6,0,64.28772938333795,1,7,F,TX,58,1595797,Horticultural consultant,0.8571428571428571,0.0,3,Dormant
340214844585279,48,11,5767.01,524.2736363636363,1070.44,426.8406335922748,11,1,7,1,11,87.80674756506784,1,11,F,TN,76,7511,Further education lecturer,0.0909090909090909,1.0,2,Suspicious
340951438290556,0,1517,144848.6,95.48358602504943,2811.96,145.89253539856347,591,1,14,248,547,76.25716489493284,1,11,F,NY,47,5950,Records manager,0.1634805537244561,0.3605800922874093,1,Champions
340953839692349,0,2554,146354.54,57.30404855129209,2437.55,106.59136823014474,657,1,14,429,833,74.48390370246206,1,12,M,MI,38,134056,"Doctor, hospital",0.167971808927173,0.3261550509005481,1,Champions
341283058448499,0,1046,63007.03,60.23616634799235,3999.03,150.96782927341934,497,1,14,256,376,79.65169728761653,0,0,M,GA,83,1461,"Engineer, broadcasting (operations)",0.2447418738049713,0.3594646271510516,0,Loyal
341542810616333,0,1005,56944.93,56.66162189054727,835.03,70.82320784445447,498,1,14,259,345,76.0600291568231,0,0,M,MO,59,464,Colour technologist,0.2577114427860696,0.3432835820895522,0,Loyal
341546199006537,0,1568,100373.9,64.0139668367347,3178.51,135.22960927138922,593,1,14,409,540,64.1630740045324,1,15,M,AK,79,145,"Administrator, education",0.2608418367346938,0.3443877551020408,1,Champions
342035762534413,0,510,42076.58,82.50309803921569,1148.15,121.06858322056782,348,1,14,59,210,77.08191690202949,1,11,F,VA,19,976,"Engineer, automotive",0.1156862745098039,0.4117647058823529,0,Loyal
342319985983023,0,1542,147164.47,95.43739948119324,1105.6,96.4621854893319,582,1,14,352,505,74.10235634212317,1,13,M,NY,40,1988,Environmental health practitioner,0.2282749675745784,0.3274967574578469,0,Loyal
342351256941125,0,1555,136179.22,87.57506109324758,1622.2,118.88036571184485,580,1,14,225,552,79.4919428248439,1,5,F,GA,28,3343,Theatre manager,0.1446945337620578,0.3549839228295819,1,Champions
342360239917375,0,504,35781.0,70.99404761904762,1171.78,136.5124770602562,325,1,14,113,186,73.82535188358092,1,15,F,NY,48,1304,Jewellery designer,0.2242063492063492,0.369047619047619,0,Loyal
342952484382519,0,3090,184162.8,59.59961165048544,8266.86,229.83382082015723,662,1,14,516,1029,76.13766509348952,0,0,F,CT,31,647,Comptroller,0.1669902912621359,0.333009708737864,1,Champions
343464013864032,0,1511,101850.14,67.40578424884183,5074.28,156.03136740986375,582,1,14,460,547,78.14674101512075,1,8,F,NC,56,6629,Call centre manager,0.3044341495698213,0.3620119126406353,1,Champions
343472729187663,0,1025,68540.26,66.86854634146341,11872.21,380.2610282623899,500,1,14,161,332,74.04224871609851,1,8,F,NH,47,1368,"Optician, dispensing",0.1570731707317073,0.3239024390243902,1,Champions
343668971234893,0,1529,103382.59,67.61451275343362,1503.12,111.4824738968697,591,1,14,429,564,78.01988390755467,1,10,F,SC,69,13717,Chiropodist,0.2805755395683453,0.368868541530412,0,Loyal
343746486082492,0,1540,94869.21,61.60338311688312,4248.63,182.97389995399783,600,1,14,213,532,73.88766883889025,0,0,M,MI,43,3096,"Social research officer, government",0.1383116883116883,0.3454545454545454,1,Champions
343819048608995,0,1045,64559.55,61.77947368421053,2276.72,97.99200291091545,511,1,14,309,362,74.45789560974609,0,0,F,IA,62,222785,Wellsite geologist,0.2956937799043062,0.3464114832535885,0,Loyal
344342339068828,0,1532,97053.98,63.35116187989556,1388.58,96.34654768137143,576,1,14,436,573,78.23825659770806,0,0,F,GA,51,5989,Tax adviser,0.2845953002610966,0.3740208877284595,0,Loyal
344709867813900,0,3027,273723.12,90.42719524281466,1510.15,127.08892960099791,674,1,14,472,1106,80.26434219821357,1,14,F,FL,32,50835,Environmental consultant,0.1559299636603898,0.3653782623059134,1,Champions
345060451158891,0,1031,64385.27,62.44934044616876,1237.57,95.042203630918,492,1,14,278,362,74.67520520259464,1,9,M,MA,58,1506,"Production assistant, radio",0.2696411251212415,0.3511154219204656,0,Loyal
345225948700767,418,10,6149.41,614.941,1135.74,354.42433953446886,10,1,5,2,5,80.12179410744285,1,10,M,KY,78,40470,Community pharmacist,0.2,0.5,2,Suspicious
345389171551808,0,2087,117004.11,56.06330138955438,1670.92,105.00822304182398,635,1,14,319,658,78.86173698867431,1,9,M,MS,34,3451,Financial trader,0.1528509822712027,0.3152850982271202,1,Champions
345832460465610,0,1535,105795.17,68.9219348534202,3363.64,151.35265297105883,586,1,14,457,538,76.15903129542149,1,11,M,VA,68,104396,Production engineer,0.2977198697068404,0.3504885993485342,1,Champions
345933964507467,0,3077,181391.83,58.95087097822554,4246.28,140.16425535891986,665,1,14,468,1026,76.69624453449062,1,11,F,MD,33,718,Regulatory affairs officer,0.1520961975950601,0.333441663958401,1,Champions
346208242862904,1,528,43637.6,82.64696969696969,4169.5,221.60670354669776,355,1,14,167,179,77.07247530400566,1,9,F,NY,57,1577385,"Pharmacist, hospital",0.3162878787878788,0.3390151515151515,0,Loyal
346243940647414,0,492,32232.48,65.51317073170732,3192.57,191.14625103312835,356,1,14,76,168,73.7280198565595,1,10,M,OH,35,9051,Audiological scientist,0.1544715447154471,0.3414634146341463,0,Loyal
346273234529002,0,2599,223440.82,85.97184301654482,2855.53,124.75009911377238,655,1,14,416,868,76.48876424446793,1,3,F,WV,27,4575,Statistician,0.1600615621392843,0.3339746056175452,1,Champions
347073228412010,0,1052,98893.77,94.00548479087452,935.83,91.0718525452594,517,1,14,224,360,75.80767529461764,1,9,M,WY,45,110,"Administrator, local government",0.2129277566539923,0.3422053231939163,0,Loyal
347612609554823,0,519,30542.19,58.84815028901734,2011.74,156.8336380893471,358,1,14,69,221,71.86945942327887,1,13,M,ME,23,3228,Lexicographer,0.1329479768786127,0.4258188824662813,0,Loyal
348253506557335,0,504,30219.51,59.95934523809523,1082.54,90.5264267390414,346,1,14,146,194,77.03721376506147,0,0,M,AL,70,15647,Armed forces logistics/support/administrative officer,0.2896825396825397,0.3849206349206349,0,Loyal
348379466427142,0,1025,73609.54,71.81418536585365,1408.74,127.92071012182149,489,1,14,317,363,81.35996960512318,1,7,M,FL,61,139650,Database administrator,0.3092682926829268,0.3541463414634146,0,Loyal
348789608637806,0,2080,129854.37,62.42998557692307,1602.33,99.13918069205656,617,1,14,504,720,75.72417102201842,1,9,F,NE,68,331,Telecommunications researcher,0.2423076923076923,0.3461538461538461,1,Champions
349612764943496,0,1516,151215.59,99.74643139841687,1042.27,108.16095078683186,571,1,14,325,490,75.9203444978791,1,13,M,KY,34,467,"Psychologist, forensic",0.2143799472295514,0.3232189973614776,0,Loyal
349813394357327,235,8,6737.85,842.23125,1097.09,262.9533526495581,8,1,4,0,0,77.69491269780593,1,8,F,MO,62,2601,Research scientist (medical),0.0,0.0,3,Dormant
370348764075623,0,1009,67748.76,67.14445986124876,1335.17,107.83286473885556,500,1,14,303,332,80.56122528960884,1,9,M,LA,67,8512,"Accountant, chartered public finance",0.3002973240832507,0.3290386521308226,0,Loyal
370612217861404,1,1512,131671.12,87.08407407407407,1830.12,131.0936755450259,594,1,14,217,530,75.89147729282445,0,0,F,PA,33,21125,"Administrator, charities/voluntary organisations",0.1435185185185185,0.3505291005291005,1,Champions
370818583810103,1,1002,68339.49,68.20308383233534,3523.52,203.7659886405096,501,1,14,144,322,75.56912889958411,1,7,M,PA,42,3684,General practice doctor,0.1437125748502994,0.3213572854291417,0,Loyal
370877495212014,0,2572,211302.71,82.15501944012442,1587.33,109.6327637791466,660,1,14,386,888,77.23391983152284,1,7,F,NC,34,21134,Dispensing optician,0.1500777604976672,0.3452566096423017,1,Champions
371009169330125,0,1519,93405.46,61.49141540487163,9754.72,303.4137715855765,598,1,14,149,646,78.32842894871764,1,11,M,GA,15,5666,Rural practice surveyor,0.0980908492429229,0.4252797893350888,1,Champions
371034293500716,0,1028,68795.25,66.92144941634241,5234.79,194.25470783586604,504,1,14,238,343,75.23217538953475,1,10,M,CA,52,128,Education administrator,0.2315175097276264,0.3336575875486381,0,Loyal
371226440126102,0,2534,147286.44,58.12408839779005,1999.2,116.35521159126046,649,1,14,394,839,76.15169516883911,1,15,F,IL,44,1810,Race relations officer,0.1554853985793212,0.3310970797158643,1,Champions
371284100299909,0,1023,58459.33,57.14499511241447,2283.19,123.16989478435389,510,1,14,168,364,77.07219822503276,1,13,F,TX,42,513,Early years teacher,0.1642228739002932,0.3558162267839687,0,Loyal
371284424780634,0,1028,67378.83,65.54360894941634,2848.8,130.15313059923565,507,1,14,309,368,77.89471546407614,0,0,M,TX,66,254282,"Doctor, general practice",0.3005836575875486,0.357976653696498,0,Loyal
371683116218417,0,513,33838.22,65.9614424951267,1082.34,128.31541704651622,353,1,14,166,182,76.4921588866426,1,10,F,NJ,89,18459,Emergency planning/management officer,0.3235867446393762,0.3547758284600389,0,Loyal
371985236239474,0,1010,65178.73,64.53339603960396,1681.65,110.19931956576124,490,1,14,250,354,74.4561157620924,0,0,M,NY,69,1970,"Programmer, multimedia",0.2475247524752475,0.3504950495049505,0,Loyal
372246459334925,0,1569,96007.41,61.19019120458891,1095.23,95.02148459845826,578,1,14,358,572,73.30523980724536,1,11,M,SD,48,1979,Multimedia programmer,0.2281708094327597,0.3645634161886552,0,Loyal
372382441451095,0,1527,100683.42,65.935442043222,7288.5,202.2829057729301,566,1,14,391,525,74.21132967017743,0,0,M,NY,52,2471,Heritage manager,0.2560576293385723,0.343811394891945,1,Champions
372509258176510,0,3054,275889.68,90.33715782580222,10469.09,226.35169407926853,657,1,14,480,1035,74.42432226500814,1,8,F,MI,33,6951,Learning disability nurse,0.1571709233791748,0.3388998035363458,1,Champions
372520049757633,0,2973,211808.75,71.24411368987555,1834.62,81.92588594875916,667,1,14,298,1307,71.70956329417754,1,6,F,MN,18,136,Ceramics designer,0.1002354524049781,0.439623276152035,1,Champions
373043435942726,1,1049,98183.65,93.59737845567206,1083.02,92.6097996793616,511,1,14,229,359,80.19984970546294,1,9,M,TX,37,2457,Trading standards officer,0.2183031458531935,0.342230695900858,0,Loyal
373213026644490,0,534,32854.13,61.52458801498127,1181.61,122.86592807726532,368,1,14,86,172,76.67807199361683,1,11,M,CA,31,1241364,Comptroller,0.1610486891385767,0.3220973782771535,0,Loyal
373905417449658,0,2562,224174.34,87.49974238875878,2228.7,122.11747088570618,646,1,14,399,898,78.18557169198742,1,13,F,TX,48,2526,Phytotherapist,0.1557377049180328,0.3505074160811866,1,Champions
374125201044065,0,1534,103435.58,67.42867014341591,5066.96,158.1783949068929,570,1,14,477,510,76.18847456051162,0,0,M,DC,48,601723,"Optician, dispensing",0.3109517601043025,0.3324641460234681,1,Champions
374238209524200,0,1045,63569.79,60.83233492822966,1020.86,90.35480157854194,517,1,14,298,372,71.79540415740946,1,13,M,OR,76,60,Museum education officer,0.2851674641148325,0.3559808612440191,0,Loyal
374497717543058,0,2041,125721.42,61.59795198432141,4670.25,134.6610759830814,612,1,14,519,700,72.73308206516582,0,0,F,ND,70,1190,"Designer, ceramics/pottery",0.2542871141597256,0.3429691327780499,1,Champions
374656033243756,0,1535,93164.68,60.69360260586319,5886.3,201.33198867963304,600,1,14,236,522,77.22900257473587,1,8,M,VA,34,207410,Mudlogger,0.1537459283387622,0.3400651465798046,1,Champions
374821819075109,1,495,36718.81,74.17941414141414,1118.14,129.6795308166018,344,1,14,152,168,74.46332864251234,1,7,M,NY,91,9565,Exhibition designer,0.307070707070707,0.3393939393939394,0,Loyal
374930071163758,0,2548,159819.61,62.72355180533752,4084.34,142.0025191495552,668,1,14,400,801,74.6881620146458,1,10,M,MI,47,31515,Police officer,0.1569858712715855,0.31436420722135,1,Champions
375082648741747,0,2048,107501.79,52.4911083984375,3124.85,106.39809418135506,636,1,14,319,667,72.56426345899878,0,0,F,MN,42,346,"Research officer, trade union",0.15576171875,0.32568359375,1,Champions
375237305371366,1,536,42992.96,80.21074626865672,1111.93,147.24331142641378,362,1,14,162,197,75.08710407107792,1,10,M,NY,90,8019,Retail buyer,0.3022388059701492,0.3675373134328358,0,Loyal
375248307838179,0,2053,123872.39,60.33725767169995,6527.88,161.5734461003029,622,1,14,493,738,75.91280562807036,0,0,M,WV,51,571,Accounting technician,0.2401363857769118,0.3594739405747686,1,Champions
375534208663984,0,2017,191974.21,95.17809122459096,655.45,89.13397152954967,618,1,14,461,654,75.23434183688266,0,0,M,VA,32,99,Dance movement psychotherapist,0.2285572632622707,0.3242439266236985,1,Champions
375623337201129,119,10,3273.02,327.302,1006.25,432.26058914604846,10,1,7,4,9,82.27704444497407,1,10,F,MN,61,12568,Theatre director,0.4,0.9,2,Suspicious
375767678113375,0,1512,116997.45,77.37926587301587,7110.1,279.5791482891695,575,1,14,432,530,76.30491817184746,1,8,M,VA,56,4367,Waste management officer,0.2857142857142857,0.3505291005291005,1,Champions
375848982312810,0,1525,96650.7,63.37750819672131,2055.34,122.96913445747236,589,1,14,368,538,78.25803577956069,1,11,M,TX,75,258,Web designer,0.241311475409836,0.3527868852459016,0,Loyal
375904527651269,0,1015,62451.65,61.52871921182266,3197.63,138.70358352535848,485,1,14,239,359,76.54208043416894,1,6,M,NE,70,463,"Nurse, mental health",0.2354679802955665,0.3536945812807882,0,Loyal
375974680629816,0,2025,118120.78,58.33124938271605,3465.92,130.98407542178666,618,1,14,313,702,74.18342696611609,0,0,F,CT,45,2376,Herpetologist,0.1545679012345679,0.3466666666666667,1,Champions
376012912828093,0,1012,65327.34,64.55270750988142,2252.51,114.42319078879186,505,1,14,280,332,75.17042680119692,0,0,M,IL,49,92294,Claims inspector/assessor,0.2766798418972332,0.3280632411067193,0,Loyal
376028110684021,0,2050,204477.6,99.74517073170732,900.06,98.66211540702284,629,1,14,441,702,75.0691331903959,1,8,M,MO,44,964,Tourist information centre manager,0.2151219512195122,0.3424390243902439,1,Champions
376262134119629,0,1029,72628.13,70.58127308066084,1461.6,113.67257458197057,500,1,14,299,353,79.34202984658826,1,9,M,FL,57,237282,"Radiographer, therapeutic",0.2905733722060252,0.3430515063168124,0,Loyal
376445266762684,0,3061,169807.22,55.47442665795492,3176.51,119.0810911767936,658,1,14,456,1008,75.72730518608549,0,0,F,NE,36,1789,Insurance broker,0.1489709245344658,0.3293041489709245,1,Champions
376656886990758,0,1537,107956.91,70.23871828236825,6027.11,260.89725868292487,599,1,14,225,511,80.30710033727334,0,0,M,TX,33,2836,"Designer, jewellery",0.1463890696161353,0.3324658425504229,1,Champions
376944481517097,0,529,37386.77,70.67442344045368,1022.18,121.82209168317044,356,1,14,144,182,79.31310180160547,1,9,F,AL,61,15647,"Scientist, physiological",0.2722117202268431,0.3440453686200378,0,Loyal
377026671291680,0,2530,155522.84,61.47147826086957,4950.99,181.634736590465,649,1,14,388,843,76.12521697239018,1,10,F,MO,44,241,Investment analyst,0.1533596837944664,0.333201581027668,1,Champions
377113842678100,0,2024,118863.79,58.72716897233201,1318.51,89.21122273474381,619,1,14,490,747,75.98366108604831,1,7,M,NJ,53,804,Insurance risk surveyor,0.242094861660079,0.3690711462450592,0,Loyal
377234009633447,0,2024,126453.25,62.47690217391305,1472.16,104.299469895597,610,1,14,506,706,75.00619131735192,1,13,F,WV,52,1925,Systems developer,0.25,0.3488142292490118,1,Champions
377264520876399,1,520,36230.07,69.67321153846154,1498.08,116.641131491263,354,1,14,170,190,77.03879506332953,1,8,F,SC,57,4424,Lawyer,0.3269230769230769,0.3653846153846153,0,Loyal
